v_cam;altitude;tma_num;V_S;V_E;V_T;maps;year;location;azimuth;photo_dist;fl_length;month;day
"32";;"2115";"1";"24";"24";N/A;"1968";queen_maud_land;32.7;2.352;54.103;"11";"22"
"32";;"2119";"134";"210";"77";N/A;"1968";queen_maud_land;208;3.131;237.97;"11";"27"
"32";;"2181";"247";"333";"87";N/A;"1969";queen_maud_land;207;2.517;216.47;"2";"7"
"32";;"2116";"25";"77";"53";N/A;"1968";queen_maud_land;41;2.312;120.2;"11";"22"
"32";;"2178";"50";"118";"69";N/A;"1969";peninsula;357;1.114;75.747;"2";"2"
"32";;"2177";"1";"49";"49";N/A;"1969";peninsula;252;2.149;103.14;"2";"2"
"32";;"2179";"119";"202";"84";N/A;"1969";peninsula;166;2.382;197.72;"2";"2"
"32";;"2179";"119";"202";"84";N/A;"1969";marie_byrd_land;166;2.382;197.72;"2";"2"
"32";;"2180";"203";"246";"44";N/A;"1969";marie_byrd_land;263;2.78;119.54;"2";"5"
"32";;"2180";"203";"246";"44";N/A;"1969";ross_shelf;263;2.78;119.54;"2";"5"
"32";;"2131";"1";"156";"156";N/A;"1968";ross_island;100;2.713;420.48;"12";"13"
"32";;"2131";"1";"156";"156";N/A;"1968";ross_shelf;100;2.713;420.48;"12";"13"
"32";;"2186";"1";"34";"34";N/A;"1969";transantarctic_mountains;141;1.549;51.103;"1";"7"
"32";;"2184";"81";"88";"8";N/A;"1969";transantarctic_mountains;16.2;2.699;18.892;"1";"7"
"32";;"2185";"1";"45";"45";N/A;"1969";transantarctic_mountains;193;1.103;48.52;"1";"7"
"32";;"2188";"73";"105";"33";N/A;"1969";transantarctic_mountains;205;1.785;57.119;"1";"31"
"32";"20000";"2183";"2";"80";"79";N/A;"1969";transantarctic_mountains;11.6;0.928;72.385;"1";"7"
"32";;"2187";"1";"72";"72";N/A;"1969";transantarctic_mountains;349;1.674;118.87;"1";"31"
"32";;"2189";"1";"61";"61";N/A;"1969";transantarctic_mountains;1.43;1.844;110.61;"1";"31"
"32";;"2192";"1";"98";"98";N/A;"1969";transantarctic_mountains;143;1.541;149.48;"1";"31"
"32";;"2191";"109";"112";"4";N/A;"1969";transantarctic_mountains;295;3.343;10.029;"1";"31"
"32";;"2190";"62";"108";"47";N/A;"1969";transantarctic_mountains;197;1.788;82.229;"1";"31"
"32";"28000";"2304";"182";"277";"96";N/A;"1971";ross_shelf;98.1;1.42;134.89;"1";"9"
"32";"25000";"2285";"183";"235";"53";N/A;"1970";ross_shelf;106;2.863;148.87;"11";"27"
"32";"25000";"2286";"238";"253";"16";N/A;"1970";ross_island;28.1;2.176;32.641;"11";"27"
"32";"8000";"2279";"70";"83";"14";N/A;"1970";ross_island;347;1.149;14.943;"11";"8"
"32";"8000";"2278";"54";"69";"16";N/A;"1970";ross_island;166;1.027;15.402;"11";"8"
"32";"18000";"2281";"99";"112";"14";N/A;"1970";ross_island;162;1.995;25.94;"11";"8"
"32";"18000";"2281";"99";"112";"14";N/A;"1970";north_victoria_land;162;1.995;25.94;"11";"8"
"32";"27000";"2284";"163";"182";"20";N/A;"1970";north_victoria_land;357;3.388;64.367;"10";"31"
"00";"20000";"2310";"1";"6";"6";N/A;"1971";north_victoria_land;317;2.808;14.038;"1";"4"
"00";"20000";"2311";"7";"14";"8";N/A;"1971";north_victoria_land;253;2.098;14.684;"1";"4"
"32";"1000";"2289";"160";"289";"130";N/A;"1970";north_victoria_land;84.3;1.279;165.04;"11";"13"
"32";"1000";"2289";"160";"289";"130";N/A;"1970";other;84.3;1.279;165.04;"11";"13"
"32";"1000";"2290";"1";"351";"351";N/A;"1970";ross_shelf;359;1.087;380.37;"11";"13"
"32";"1000";"2290";"1";"351";"351";N/A;"1970";other;359;1.087;380.37;"11";"13"
"32";"1000";"2288";"1";"159";"159";N/A;"1970";north_victoria_land;264;1.265;199.94;"11";"13"
"32";"1000";"2288";"1";"159";"159";N/A;"1970";other;264;1.265;199.94;"11";"13"
"32";"1000";"2287";"1";"308";"308";N/A;"1970";other;179;1.18;362.16;"11";"13"
"32";"9000";"2282";"113";"135";"23";N/A;"1970";north_victoria_land;16.6;1.15;25.291;"11";"4"
"32";"9200";"2283";"136";"162";"27";N/A;"1970";north_victoria_land;139;1.401;36.418;"11";"4"
"32";"9200";"2283";"136";"162";"27";N/A;"1970";wilkes_land;139;1.401;36.418;"11";"4"
"32";"17000";"2305";"278";"320";"43";N/A;"1971";transantarctic_mountains;263;0.66;27.727;"1";"13"
"32";"7500";"2314";"1";"44";"44";N/A;"1972";transantarctic_mountains;246;1.844;79.282;"2";"9"
"00";"4500";"792";"1";"20";"20";N/A;"1960";marie_byrd_land;259;9.456;179.67;"11";"29"
"32";"20000";"724";"1";"30";"30";N/A;"1960";ross_island;73.7;1.853;53.736;"11";"23"
"32";"20000";"730";"20";"54";"35";N/A;"1960";ross_island;76.5;1.679;57.087;"11";"28"
"32";"20000";"729";"1";"19";"19";N/A;"1960";ross_island;72.9;1.832;32.976;"11";"22"
"32";;"699";"76";"84";"9";N/A;"1960";ross_island;252;1.969;15.75;"11";"22"
"32";"1000";"723";"1";"26";"26";N/A;"1960";north_victoria_land;0.51;4.242;106.04;"11";"23"
"32";"1000";"722";"1";"11";"11";N/A;"1960";north_victoria_land;216;1.777;17.77;"11";"23"
"32";"25000";"898";"81";"87";"7";N/A;"1961";marie_byrd_land;38.1;2.104;12.627;"11";"4"
"32";"25000";"883";"1";"13";"13";N/A;"1961";marie_byrd_land;346;2.602;31.219;"11";"25"
"32";"25000";"884";"14";"26";"13";N/A;"1961";marie_byrd_land;344;2.457;29.483;"11";"25"
"32";"25000";"885";"27";"43";"17";N/A;"1961";marie_byrd_land;164;1.916;30.65;"11";"25"
"32";"8500";"823";"1";"225";"225";N/A;"1961";transantarctic_mountains;129;0.683;152.89;"10";"22"
"32";"20000";"938";"1";"162";"162";N/A;"1962";marie_byrd_land;309;2.071;333.45;"1";"24"
"32";"20000";"938";"1";"162";"162";N/A;"1962";ross_shelf;309;2.071;333.45;"1";"24"
"32";"20000";"938";"1";"162";"162";N/A;"1962";transantarctic_mountains;309;2.071;333.45;"1";"24"
"32";"25000";"874";"1";"66";"66";N/A;"1961";north_victoria_land;98;2.138;138.94;"12";"2"
"32";"25000";"874";"1";"66";"66";N/A;"1961";wilkes_land;98;2.138;138.94;"12";"2"
"32";"25000";"875";"67";"151";"85";N/A;"1961";north_victoria_land;278;2.689;225.86;"12";"2"
"32";"25000";"875";"67";"151";"85";N/A;"1961";wilkes_land;278;2.689;225.86;"12";"2"
"32";"25000";"876";"152";"245";"94";N/A;"1961";north_victoria_land;95.3;2.4;223.18;"12";"2"
"32";"25000";"876";"152";"245";"94";N/A;"1961";wilkes_land;95.3;2.4;223.18;"12";"2"
"32";"25000";"868";"250";"327";"78";N/A;"1961";north_victoria_land;95.4;2.455;189.02;"11";"3"
"32";"8000";"848";"1";"38";"38";N/A;"1961";north_victoria_land;173;0.823;30.439;"12";"12"
"32";"9500";"822";"1";"88";"88";N/A;"1961";marie_byrd_land;342;0.816;70.968;"10";"22"
"32";"9500";"822";"1";"88";"88";N/A;"1961";ross_shelf;342;0.816;70.968;"10";"22"
"32";"7000";"925";"1";"86";"86";N/A;"1961";marie_byrd_land;330;0.719;61.135;"10";"25"
"32";"7000";"925";"1";"86";"86";N/A;"1961";ross_shelf;330;0.719;61.135;"10";"25"
"32";"7000";"926";"87";"174";"88";N/A;"1961";marie_byrd_land;149;0.72;62.638;"10";"25"
"32";"7000";"926";"87";"174";"88";N/A;"1961";ross_shelf;149;0.72;62.638;"10";"25"
"32";"7000";"927";"175";"269";"95";N/A;"1961";ross_shelf;82;0.164;15.395;"10";"25"
"32";"25000";"940";"1";"27";"27";N/A;"1962";marie_byrd_land;340;3.003;78.07;"1";"18"
"32";"25000";"941";"1";"40";"40";N/A;"1962";marie_byrd_land;140;1.459;56.888;"1";"18"
"32";"16000";"1137";"309";"352";"44";N/A;"1963";marie_byrd_land;254;1.485;63.86;"2";"6"
"32";"16000";"1138";"353";"398";"46";N/A;"1963";marie_byrd_land;126;1.027;46.194;"2";"6"
"32";"8600";"1058";"121";"162";"42";N/A;"1962";ross_shelf;71.5;0.755;30.948;"11";"18"
"32";"8600";"1057";"1";"120";"120";N/A;"1962";ross_shelf;263;0.728;86.621;"11";"18"
"32";"8700";"1059";"163";"302";"140";N/A;"1962";ross_shelf;59.4;0.825;114.72;"11";"18"
"32";"8700";"1060";"303";"328";"26";N/A;"1962";ross_shelf;102;1.083;27.068;"11";"18"
"32";"7900";"1027";"1";"260";"260";N/A;"1962";ross_shelf;187;0.598;154.95;"11";"14"
"32";"7900";"1027";"1";"260";"260";N/A;"1962";other;187;0.598;154.95;"11";"14"
"32";"8950";"1064";"300";"388";"89";N/A;"1962";ross_shelf;26.4;0.888;78.124;"11";"20"
"32";"8950";"1064";"300";"388";"89";N/A;"1962";north_victoria_land;26.4;0.888;78.124;"11";"20"
"32";"8950";"1064";"300";"388";"89";N/A;"1962";other;26.4;0.888;78.124;"11";"20"
"32";"8950";"1063";"138";"299";"162";N/A;"1962";north_victoria_land;346;0.871;140.17;"11";"20"
"32";"8950";"1063";"138";"299";"162";N/A;"1962";other;346;0.871;140.17;"11";"20"
"32";"9000";"1061";"1";"36";"36";N/A;"1962";north_victoria_land;244;1.082;37.868;"11";"20"
"32";"9000";"1061";"1";"36";"36";N/A;"1962";other;244;1.082;37.868;"11";"20"
"32";"9000";"1062";"37";"137";"101";N/A;"1962";other;169;0.868;86.757;"11";"20"
"32";"9250";"1080";"1";"50";"50";N/A;"1962";north_victoria_land;197;1.554;76.134;"10";"25"
"32";"9250";"1080";"1";"50";"50";N/A;"1962";other;197;1.554;76.134;"10";"25"
"32";"8600";"1052";"43";"129";"87";N/A;"1962";north_victoria_land;138;0.886;76.234;"11";"17"
"32";"8600";"1053";"130";"344";"215";N/A;"1962";other;347;0.237;50.687;"11";"17"
"32";"8550";"1054";"345";"398";"54";N/A;"1962";other;284;0.898;47.595;"11";"17"
"32";"8500";"1055";"1";"149";"149";N/A;"1962";north_victoria_land;82.4;0.707;104.63;"11";"17"
"32";"8500";"1055";"1";"149";"149";N/A;"1962";other;82.4;0.707;104.63;"11";"17"
"32";"2700";"1020";"1";"345";"345";N/A;"1962";north_victoria_land;359;0.277;95.419;"11";"13"
"32";"7850";"1028";"261";"341";"81";N/A;"1962";north_victoria_land;113;0.732;58.533;"11";"14"
"32";"5000";"1022";"1";"81";"81";N/A;"1962";north_victoria_land;354;0.565;45.233;"11";"13"
"32";"8000";"1023";"82";"93";"12";N/A;"1962";north_victoria_land;345;2.384;26.228;"11";"13"
"32";"7900";"1018";"111";"201";"91";N/A;"1962";north_victoria_land;162;0.48;43.174;"11";"8"
"32";"7900";"1017";"1";"110";"110";N/A;"1962";north_victoria_land;218;0.458;49.972;"11";"8"
"32";"8000";"1024";"1";"34";"34";N/A;"1962";ross_island;8.96;1.647;54.336;"11";"13"
"32";"8000";"1024";"1";"34";"34";N/A;"1962";north_victoria_land;8.96;1.647;54.336;"11";"13"
"32";"6250";"1025";"1";"57";"57";N/A;"1962";north_victoria_land;173;0.838;46.916;"11";"13"
"32";"2700";"1026";"1";"109";"109";N/A;"1962";ross_island;347;0.303;32.714;"11";"13"
"32";"2700";"1026";"1";"109";"109";N/A;"1962";north_victoria_land;347;0.303;32.714;"11";"13"
"32";"1900";"1082";"83";"117";"35";N/A;"1962";north_victoria_land;337;0.98;33.315;"10";"25"
"32";"3500";"1083";"118";"142";"25";N/A;"1962";north_victoria_land;331;1.135;27.25;"10";"25"
"32";"15000";"1038";"1";"32";"32";N/A;"1962";ross_island;275;1.874;58.09;"11";"18"
"32";"15000";"1038";"1";"32";"32";N/A;"1962";ross_shelf;275;1.874;58.09;"11";"18"
"32";"15000";"1039";"33";"60";"28";N/A;"1962";ross_island;41.6;2.729;73.694;"11";"18"
"00";"14000";"1268";"1";"140";"140";N/A;"1963";transantarctic_mountains;15.6;0.456;63.327;"11";"20"
"00";"14000";"1268";"1";"140";"140";N/A;"1963";central_antarctica_south_pole;15.6;0.456;63.327;"11";"20"
"32";"15000";"1218";"195";"217";"23";N/A;"1963";transantarctic_mountains;146;1.458;32.085;"11";"4"
"00";"12000";"1244";"1";"17";"17";N/A;"1963";ross_shelf;103;1.443;23.091;"10";"31"
"00";"9250";"1245";"18";"38";"21";N/A;"1963";ross_shelf;102;1.789;35.777;"10";"31"
"00";"7000";"1246";"39";"63";"25";N/A;"1963";ross_shelf;101;1.608;38.599;"10";"31"
"00";"4800";"1247";"64";"98";"35";N/A;"1963";ross_island;101;1.069;36.353;"10";"31"
"00";"4800";"1247";"64";"98";"35";N/A;"1963";ross_shelf;101;1.069;36.353;"10";"31"
"00";"3800";"1248";"99";"144";"46";N/A;"1963";ross_island;101;0.693;31.166;"10";"31"
"32";"15000";"1214";"48";"84";"37";N/A;"1963";ross_island;326;1.006;36.207;"11";"4"
"00";"2600";"1249";"145";"230";"86";N/A;"1963";ross_island;281;0.54;45.876;"10";"31"
"00";"2600";"1249";"145";"230";"86";N/A;"1963";ross_shelf;281;0.54;45.876;"10";"31"
"00";"12600";"1272";"279";"332";"54";N/A;"1963";ross_shelf;97;0.26;13.806;"11";"20"
"00";;"1237";"1";"111";"111";N/A;"1963";ross_island;209;0.474;52.088;"10";"28"
"00";;"1237";"1";"111";"111";N/A;"1963";north_victoria_land;209;0.474;52.088;"10";"28"
"00";"6500";"1263";"255";"337";"83";N/A;"1963";north_victoria_land;61.6;0.799;65.544;"11";"14"
"00";"6900";"1265";"181";"346";"166";N/A;"1963";north_victoria_land;213;0.287;47.386;"11";"18"
"32";"20000";"1286";"1";"33";"33";N/A;"1963";north_victoria_land;93.4;1.345;43.03;"12";"26"
"00";"7200";"1266";"347";"373";"27";N/A;"1963";north_victoria_land;34.2;1.864;48.455;"11";"18"
"00";"1000";"1267";"374";"410";"37";N/A;"1963";north_victoria_land;42.6;1.235;44.463;"11";"18"
"00";"7000";"1264";"1";"180";"180";N/A;"1963";north_victoria_land;95.2;0.739;132.3;"11";"18"
"00";;"1239";"194";"270";"77";N/A;"1963";north_victoria_land;301;0.462;35.134;"10";"28"
"00";;"1238";"112";"193";"82";N/A;"1963";north_victoria_land;185;0.648;52.501;"10";"28"
"00";"9000";"1236";"112";"192";"81";N/A;"1963";north_victoria_land;334;0.932;74.55;"10";"24"
"00";"9000";"1235";"91";"111";"21";N/A;"1963";north_victoria_land;333;1.29;25.804;"10";"24"
"32";"15000";"1352";"178";"240";"63";N/A;"1964";peninsula;158;1.559;96.676;"9";"26"
"32";"15000";"1353";"241";"327";"87";N/A;"1964";peninsula;222;1.316;113.17;"9";"26"
"32";"15000";"1354";"328";"352";"25";N/A;"1964";peninsula;162;1.694;40.645;"9";"26"
"32";"15000";"1355";"1";"27";"27";N/A;"1964";peninsula;117;1.727;44.914;"9";"26"
"32";"15000";"1356";"28";"50";"23";N/A;"1964";peninsula;161;2.162;47.56;"9";"26"
"32";"15000";"1357";"51";"63";"13";N/A;"1964";peninsula;288;2.145;25.74;"9";"26"
"32";"15000";"1358";"64";"125";"62";N/A;"1964";peninsula;318;0.984;60.013;"9";"26"
"32";"25000";"1644";"1";"89";"89";N/A;"1965";peninsula;205;2.114;186.02;"2";"18"
"32";"20000";"1642";"55";"104";"50";N/A;"1965";peninsula;338;1.831;89.717;"2";"7"
"32";"20000";"1641";"1";"54";"54";N/A;"1965";peninsula;202;0.699;37.037;"2";"7"
"32";"13000";"1650";"13";"216";"204";N/A;"1965";ronne_shelf;202;1.546;313.82;"2";"15"
"32";"13000";"1650";"13";"216";"204";N/A;"1965";peninsula;202;1.546;313.82;"2";"15"
"32";"20000";"1652";"10";"30";"21";N/A;"1965";peninsula;16.4;6.72;134.39;"2";"15"
"32";"20000";"1651";"1";"9";"9";N/A;"1965";peninsula;11.3;3.16;25.281;"2";"15"
"32";"25000";"1645";"90";"231";"142";N/A;"1965";ronne_shelf;21.7;2.095;295.44;"2";"18"
"32";"25000";"1645";"90";"231";"142";N/A;"1965";peninsula;21.7;2.095;295.44;"2";"18"
"32";"25000";"1521";"152";"160";"9";N/A;"1964";queen_maud_land;95.7;2.595;20.762;"12";"11"
"32";"25000";"1522";"161";"177";"17";N/A;"1964";queen_maud_land;223;6.136;98.181;"12";"11"
"32";"16000";"1518";"1";"79";"79";N/A;"1964";queen_maud_land;34.8;0.382;29.829;"12";"8"
"32";"16000";"1519";"80";"145";"66";N/A;"1964";queen_maud_land;307;0.371;24.109;"12";"8"
"32";"25000";"1523";"178";"200";"23";N/A;"1964";central_antarctica_south_pole;210;1.759;38.693;"12";"11"
"32";"15000";"1509";"249";"257";"9";N/A;"1964";marie_byrd_land;147;2.632;21.058;"12";"18"
"32";"15000";"1511";"265";"282";"18";N/A;"1964";marie_byrd_land;320;0.868;14.761;"12";"18"
"32";"15000";"1510";"258";"264";"7";N/A;"1964";marie_byrd_land;208;2.172;13.033;"12";"18"
"32";"15000";"1512";"283";"291";"9";N/A;"1964";marie_byrd_land;323;2.098;16.78;"12";"18"
"32";"15000";"1513";"292";"309";"18";N/A;"1964";marie_byrd_land;140;1.253;21.307;"12";"18"
"32";"15000";"1514";"310";"317";"8";N/A;"1964";marie_byrd_land;229;3.214;22.499;"12";"18"
"32";"25000";"1495";"66";"144";"79";N/A;"1964";peninsula;237;2.005;156.36;"12";"14"
"32";"25000";"1495";"66";"144";"79";N/A;"1964";marie_byrd_land;237;2.005;156.36;"12";"14"
"32";"15000";"1515";"318";"325";"8";N/A;"1964";marie_byrd_land;127;2.337;16.362;"12";"18"
"32";"20000";"1390";"84";"152";"69";N/A;"1964";north_victoria_land;99.4;2.062;140.19;"11";"3"
"32";"20000";"1384";"272";"367";"96";N/A;"1964";north_victoria_land;277;1.34;127.3;"11";"2"
"32";"20000";"1385";"1";"48";"48";N/A;"1964";north_victoria_land;95.7;1.65;77.548;"11";"2"
"32";"15000";"1649";"1";"83";"83";N/A;"1965";north_victoria_land;285;2.76;226.33;"2";"16"
"32";"10000";"1536";"228";"241";"14";N/A;"1964";north_victoria_land;236;1.16;15.083;"12";"28"
"32";"10000";"1535";"207";"227";"21";N/A;"1964";north_victoria_land;54.1;0.874;17.48;"12";"28"
"32";"10000";"1534";"191";"206";"16";N/A;"1964";north_victoria_land;235;1.147;17.212;"12";"28"
"32";"10000";"1533";"168";"190";"23";N/A;"1964";north_victoria_land;54.6;0.894;19.669;"12";"28"
"32";"10000";"1532";"155";"167";"13";N/A;"1964";north_victoria_land;234;1.806;21.668;"12";"28"
"32";"10000";"1531";"141";"154";"14";N/A;"1964";north_victoria_land;148;2.094;27.224;"12";"28"
"32";"10000";"1530";"128";"140";"13";N/A;"1964";north_victoria_land;149;2.491;29.895;"12";"28"
"32";"10000";"1529";"103";"127";"25";N/A;"1964";north_victoria_land;149;0.869;20.846;"12";"28"
"32";"10000";"1528";"82";"102";"21";N/A;"1964";north_victoria_land;331;1.103;22.054;"12";"28"
"32";"13000";"1525";"28";"52";"25";N/A;"1964";north_victoria_land;133;0.884;21.205;"12";"28"
"32";"13000";"1524";"1";"27";"27";N/A;"1964";north_victoria_land;312;0.892;23.186;"12";"28"
"32";"3000";"1542";"1";"9";"9";N/A;"1964";central_antarctica_south_pole;161;2.621;20.971;"12";"23"
"32";"3000";"1543";"10";"34";"25";N/A;"1964";central_antarctica_south_pole;38.1;2.593;62.239;"12";"23"
"32";"25000";"1551";"233";"369";"137";N/A;"1965";marie_byrd_land;60.7;1.685;229.12;"1";"1"
"32";"25000";"1550";"159";"232";"74";N/A;"1965";marie_byrd_land;240;2.116;154.49;"1";"1"
"32";"25000";"1549";"77";"158";"82";N/A;"1965";marie_byrd_land;59;2.117;171.47;"1";"1"
"32";"25000";"1548";"1";"76";"76";N/A;"1965";marie_byrd_land;238;2.319;173.95;"1";"1"
"32";"25000";"1547";"279";"354";"76";N/A;"1965";marie_byrd_land;56.6;2.349;176.17;"1";"1"
"32";"25000";"1546";"203";"278";"76";N/A;"1965";marie_byrd_land;235;2.426;181.98;"1";"1"
"32";"25000";"1545";"112";"202";"91";N/A;"1965";marie_byrd_land;55;2.061;185.53;"1";"1"
"32";"25000";"1597";"93";"200";"108";N/A;"1965";marie_byrd_land;39.1;1.222;130.78;"2";"4"
"32";"25000";"1589";"1";"33";"33";N/A;"1965";marie_byrd_land;203;2.262;72.373;"1";"28"
"32";"28000";"1361";"83";"119";"37";N/A;"1964";ross_shelf;32.7;2.433;87.597;"10";"1"
"32";"5000";"1450";"177";"204";"28";N/A;"1964";ross_shelf;347;0.891;24.068;"11";"15"
"32";"7000";"1449";"71";"176";"106";N/A;"1964";ross_shelf;267;0.236;24.782;"11";"15"
"32";"7000";"1451";"205";"270";"66";N/A;"1964";ross_shelf;76.7;0.54;35.093;"11";"15"
"32";"7000";"1452";"271";"297";"27";N/A;"1964";ross_shelf;118;1.005;26.126;"11";"15"
"32";"4000";"1604";"1";"60";"60";N/A;"1965";ross_shelf;111;0.417;24.629;"2";"2"
"32";"24000";"1730";"1";"77";"77";N/A;"1966";peninsula;290;2.423;184.17;"1";"29"
"32";"24000";"1731";"78";"166";"89";N/A;"1966";peninsula;109;2.367;208.27;"1";"29"
"32";"25000";"1732";"167";"190";"24";N/A;"1966";peninsula;175;2.288;52.626;"1";"30"
"32";"25000";"1733";"191";"214";"24";N/A;"1966";peninsula;302;3.172;72.958;"1";"30"
"32";"25000";"1734";"215";"408";"194";N/A;"1966";peninsula;173;2.503;483.02;"1";"30"
