# CoordinateSystem: PROJCS["WGS 84 / Antarctic Polar Stereographic",GEOGCS["WGS 84",DATUM["World Geodetic System 1984 ensemble",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]],PROJECTION["PolarStereographicB",AUTHORITY["EPSG","9829"]],PARAMETER["latitude_of_origin",-71],PARAMETER["central_meridian",0],PARAMETER["false_easting",0],PARAMETER["false_northing",0],UNIT["metre",1,AUTHORITY["EPSG","9001"]],AUTHORITY["EPSG","3031"]]
#Label;Enable;X/Easting;Y/Northing;Z/Altitude;Yaw;Pitch;Roll;Accuracy_X/Y_(m);Accuracy_Z_(m);Accuracy_Yaw_(deg);Accuracy_Pitch/Roll_(deg);Error_(m);X_error;Y_error;Z_error;Error_(deg);Yaw_error;Pitch_error;Roll_error;X_est;Y_est;Z_est;Yaw_est;Pitch_est;Roll_est;X_var;Y_var;Z_var;Yaw_var;Pitch_var;Roll_var
CA214732V0039.tif;1;-2397335.437919;1274959.064734;4572.000000;87.034910;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;11669.798047;-5741.454946;-10159.711238;12.211431;16.780846;12.357533;-11.335396;-0.630055;-2407100.762730;1257961.735036;4573.576677;99.392443;-11.335396;-0.630055;;;;;;
CA214732V0040.tif;1;-2394792.858393;1273771.290356;4572.000000;87.031843;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;11932.882805;-7109.716007;-9583.598158;16.634236;16.560809;12.083095;-11.305331;-0.669851;-2406837.097177;1257776.921863;4577.514469;99.114938;-11.305331;-0.669851;;;;;;
CA214733R0034.tif;1;-2410048.335548;1280897.936624;4572.000000;87.050148;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;13096.069298;1097.944549;-13049.962301;-5.723034;33.415034;15.196473;-11.729500;27.350512;-2408342.747432;1258841.334261;4552.882187;102.246621;-71.729500;-2.649488;;;;;;
CA214733R0035.tif;1;-2407505.756022;1279710.162246;4572.000000;87.047113;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;12472.491975;-268.562493;-12469.599914;-2.873117;33.474533;15.357546;-11.387070;27.477714;-2408102.566075;1258673.054070;4556.977799;102.404659;-71.387070;-2.522286;;;;;;
CA214733R0036.tif;1;-2404963.176496;1278522.387868;4572.000000;87.044072;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;12001.501713;-1638.809348;-11889.085210;0.389737;33.789603;15.077253;-11.592773;27.928862;-2407863.433910;1258503.149754;4561.141280;102.121325;-71.592773;-2.071138;;;;;;
CA214733R0037.tif;1;-2402420.596970;1277334.613490;4572.000000;87.041024;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;11701.993489;-3011.399616;-11307.878187;3.857202;33.578258;15.352313;-11.609016;27.514299;-2407622.956252;1258332.527890;4565.163470;102.393337;-71.609016;-2.485701;;;;;;
CA214733R0038.tif;1;-2399878.017444;1276146.839112;4572.000000;87.037970;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;11591.666280;-4375.513738;-10734.129892;7.881860;33.706979;15.277655;-11.538193;27.742094;-2407362.982539;1258147.505118;4569.388996;102.315625;-71.538193;-2.257906;;;;;;
CA214733R0039.tif;1;-2397335.437919;1274959.064734;4572.000000;87.034910;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;11670.075290;-5741.425635;-10160.046401;12.086615;33.718898;15.046708;-11.597034;27.858024;-2407100.719368;1257961.175214;4573.451356;102.081618;-71.597034;-2.141976;;;;;;
CA214733R0040.tif;1;-2394792.858393;1273771.290356;4572.000000;87.031843;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;11933.247895;-7110.013252;-9583.832401;16.534492;33.459865;14.977778;-11.538799;27.605885;-2406837.603251;1257776.533380;4577.414044;102.009621;-71.538799;-2.394115;;;;;;
CA214831L0075.tif;1;-2400857.950665;1252338.891639;4572.000000;266.182491;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4379.188029;-3873.920301;2027.724336;241.584998;32.050208;5.068821;11.117707;-29.629706;-2407345.922911;1255734.856929;4812.091340;271.251312;71.117707;0.370294;;;;;;
CA214831L0076.tif;1;-2404181.204128;1253799.662392;4572.000000;266.187600;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;2441.190597;-2073.297524;1266.352556;239.165444;31.235157;6.107993;11.188201;-28.515814;-2407658.758328;1255923.247656;4810.704338;272.295593;71.188201;1.484186;;;;;;
CA214831L0077.tif;1;-2407504.457592;1255260.433145;4572.000000;266.192696;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;624.916993;-278.670623;506.560354;237.193044;33.009516;3.992409;11.229749;-30.782813;-2407972.686886;1256111.176158;4809.166934;270.185105;71.229749;-0.782813;;;;;;
CA214831L0078.tif;1;-2410827.711056;1256721.203898;4572.000000;266.197778;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;1549.989541;1511.022168;-252.038142;236.127843;31.598930;5.358396;10.943536;-29.155086;-2408285.963540;1256297.997846;4807.944515;271.556174;70.943536;0.844914;;;;;;
CA214831L0079.tif;1;-2414150.964519;1258181.974652;4572.000000;266.202846;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;3454.035026;3295.040966;-1008.714530;235.707422;31.136117;5.903667;11.055273;-28.502376;-2408599.868595;1256484.943662;4806.779724;272.106513;71.055273;1.497624;;;;;;
CA214831L0080.tif;1;-2417474.217983;1259642.745405;4572.000000;266.207901;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;5377.435757;5076.417652;-1758.365565;234.413506;31.136452;8.819978;11.226689;-27.670347;-2408909.319213;1256680.665114;4804.158713;275.027879;71.226689;2.329653;;;;;;
CA214831L0081.tif;1;-2420797.471447;1261103.516158;4572.000000;266.212943;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;7300.117790;6852.840232;-2505.179102;233.191293;30.866416;9.095835;11.106079;-27.325015;-2409218.233496;1256878.132039;4801.032193;275.308778;71.106079;2.674985;;;;;;
CA214831L0082.tif;1;-2424120.724911;1262564.286911;4572.000000;266.217971;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;9218.998517;8624.047936;-3249.894731;232.196227;31.250067;8.712313;11.254309;-27.820906;-2409527.085388;1257076.108888;4797.560705;274.930284;71.254309;2.179094;;;;;;
CA214831L0083.tif;1;-2427443.978374;1264025.057665;4572.000000;266.222986;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;11134.439920;10391.289374;-3992.847165;232.441394;31.447789;8.304507;11.001050;-28.266154;-2409833.805269;1257274.051361;4794.760160;274.527493;71.001050;1.733846;;;;;;
CA214831L0084.tif;1;-2430767.231838;1265485.828418;4572.000000;266.227988;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;13045.055113;12153.165211;-4734.972222;232.543130;30.379973;9.303540;10.893487;-26.790275;-2410140.793857;1257470.362364;4791.252758;275.531528;70.893487;3.209725;;;;;;
CA214832V0075.tif;1;-2400857.950665;1252338.891639;4572.000000;266.182491;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4379.698961;-3874.511144;2027.761108;241.062816;11.260789;4.061316;10.485918;0.597172;-2407346.914083;1255734.920572;4811.568788;270.243807;10.485918;0.597172;;;;;;
CA214832V0076.tif;1;-2404181.204128;1253799.662392;4572.000000;266.187600;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;2441.513763;-2073.776555;1266.306387;238.554790;11.391822;4.131073;10.572149;0.968246;-2407659.562268;1255923.171217;4810.093537;270.318673;10.572149;0.968246;;;;;;
CA214832V0077.tif;1;-2407504.457592;1255260.433145;4572.000000;266.192696;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;624.931831;-279.188169;506.584164;236.571859;11.352722;4.034803;10.609109;0.226865;-2407973.556201;1256111.216286;4808.545724;270.227499;10.609109;0.226865;;;;;;
CA214832V0078.tif;1;-2410827.711056;1256721.203898;4572.000000;266.197778;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;1549.511202;1510.589857;-252.150247;235.634256;11.070896;3.948533;10.317098;0.728908;-2408286.690222;1256297.808519;4807.451026;270.146311;10.317098;0.728908;;;;;;
CA214832V0079.tif;1;-2414150.964519;1258181.974652;4572.000000;266.202846;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;3453.675125;3294.692586;-1008.802706;234.924955;11.196739;3.922136;10.442982;0.963305;-2408600.454721;1256484.793817;4805.997423;270.124982;10.442982;0.963305;;;;;;
CA214832V0080.tif;1;-2417474.217983;1259642.745405;4572.000000;266.207901;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;5377.092931;5076.077093;-1758.385381;233.774649;12.325610;6.112687;10.634216;1.212090;-2408909.892481;1256680.629963;4803.520120;272.320588;10.634216;1.212090;;;;;;
CA214832V0081.tif;1;-2420797.471447;1261103.516158;4572.000000;266.212943;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;7299.715597;6852.314982;-2505.511258;232.466182;12.206169;6.033116;10.524054;1.355123;-2409219.119696;1256877.565776;4800.307515;272.246059;10.524054;1.355123;;;;;;
CA214832V0082.tif;1;-2424120.724911;1262564.286911;4572.000000;266.217971;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;9377.436593;8583.746116;-3774.446717;-95.768777;212.570388;-117.355048;3.837061;-177.198306;-2409598.398968;1256185.118267;4469.361993;148.862923;3.837061;-177.198306;;;;;;
CA214832V0083.tif;1;-2427443.978374;1264025.057665;4572.000000;266.222986;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;11382.236531;10503.047503;-4385.656722;-85.537770;212.686337;-117.347900;4.072302;-177.336867;-2409648.353809;1256606.710666;4476.341424;148.875086;4.072302;-177.336867;;;;;;
CA214832V0084.tif;1;-2430767.231838;1265485.828418;4572.000000;266.227988;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
CA214833R0076.tif;1;-2404181.204128;1253799.662392;4572.000000;266.187600;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;2440.942096;-2073.144542;1266.536331;236.972034;33.703658;3.408704;11.077723;31.648086;-2407658.501970;1255923.555352;4808.510941;269.596304;-48.922277;1.648086;;;;;;
CA214833R0077.tif;1;-2407504.457592;1255260.433145;4572.000000;266.192696;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;623.983774;-278.423999;506.635135;234.854564;32.767751;4.300245;11.099282;30.529320;-2407972.272715;1256111.301698;4806.828459;270.492941;-48.900718;0.529320;;;;;;
CA214833R0078.tif;1;-2410827.711056;1256721.203898;4572.000000;266.197778;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;1549.779153;1511.208995;-251.797497;233.796534;33.316994;3.582254;10.828205;31.303986;-2408285.649411;1256298.403194;4805.613171;269.780031;-49.171795;1.303986;;;;;;
CA214833R0079.tif;1;-2414150.964519;1258181.974652;4572.000000;266.202846;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;3399.553785;2789.665454;-1938.793074;-125.753744;218.300668;-109.804320;123.293429;-142.817797;-2409452.624868;1254914.837546;4445.344617;156.398526;63.293429;-172.817797;;;;;;
CA214833R0080.tif;1;-2417474.217983;1259642.745405;4572.000000;266.207901;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;5373.294040;4727.537547;-2551.300101;-116.384605;220.075593;-112.529876;123.223240;-143.479360;-2409499.763359;1255338.696043;4453.360826;153.678025;63.223240;-173.479360;;;;;;
CA214833R0081.tif;1;-2420797.471447;1261103.516158;4572.000000;266.212943;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;7372.048659;6658.028906;-3163.311236;-105.898715;219.779958;-112.225869;123.332217;-143.170348;-2409549.805777;1255761.904722;4461.856335;153.987074;63.332217;-173.170348;;;;;;
CA214931L0137.tif;1;-2426313.358749;1255918.452312;4572.000000;87.742824;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;9676.122913;9622.406084;1014.988114;-80.342420;226.133462;-123.070056;-123.380167;144.109120;-2410042.346609;1257688.667500;4484.344475;324.672768;-63.380167;174.109120;;;;;;
CA214931L0138.tif;1;-2423710.646899;1254698.431132;4572.000000;87.740452;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;8278.196459;8123.369619;1591.188095;-86.735771;225.574288;-122.419784;-123.577469;143.616730;-2409993.200846;1257430.425694;4479.911968;325.320668;-63.577469;173.616730;;;;;;
CA214931L0139.tif;1;-2421107.935049;1253478.409951;4572.000000;87.738075;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;6966.957768;6620.290453;2168.325955;-92.830004;225.584836;-122.256840;-123.771124;143.605335;-2409945.102568;1257172.219938;4475.379464;325.481236;-63.771124;173.605335;;;;;;
CA214931L0140.tif;1;-2418505.223199;1252258.388770;4572.000000;87.735694;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;5805.681938;5113.812350;2746.829010;-98.976740;226.147902;-122.835569;-123.458995;144.264247;-2409896.953208;1256914.775047;4470.391542;324.900125;-63.458995;174.264247;;;;;;
CA214931L0141.tif;1;-2415902.511349;1251038.367589;4572.000000;87.733307;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4905.672928;3604.491103;3326.033506;-103.787679;225.698111;-122.337733;-123.691227;143.783158;-2409847.798971;1256656.963850;4466.333764;325.395574;-63.691227;173.783158;;;;;;
CA214931L0142.tif;1;-2413299.799499;1249818.346409;4572.000000;87.730915;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4432.967021;2092.096417;3906.735332;-108.389274;225.241611;-121.996422;-123.528231;143.497153;-2409798.014738;1256400.123284;4462.077064;325.734494;-63.528231;173.497153;;;;;;
CA214931L0143.tif;1;-2410697.087649;1248598.325228;4572.000000;87.728519;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4521.574168;577.243850;4483.144261;-113.313839;226.159645;-122.787651;-123.547229;144.247910;-2409746.505211;1256134.497531;4457.090541;324.940867;-63.547229;174.247910;;;;;;
CA214931L0144.tif;1;-2408094.375799;1247378.304047;4572.000000;87.726117;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;5142.597474;-939.828297;5054.629132;-117.285536;226.005223;-122.876953;-123.278131;144.160042;-2409692.832993;1255859.063963;4452.649983;324.849164;-63.278131;174.160042;;;;;;
CA214931L0145.tif;1;-2405491.663949;1246158.282867;4572.000000;87.723710;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;6142.362420;-2461.210124;5626.402877;-121.043325;225.380083;-122.307693;-123.176320;143.751884;-2409640.521547;1255582.612936;4448.010786;325.416017;-63.176320;173.751884;;;;;;
CA214932V0134.tif;1;-2434121.494299;1259578.515854;4572.000000;87.749909;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
CA214932V0135.tif;1;-2431518.782449;1258358.494674;4572.000000;87.747552;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
CA214932V0136.tif;1;-2428916.070599;1257138.473493;4572.000000;87.745190;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
CA214932V0137.tif;1;-2426313.358749;1255918.452312;4572.000000;87.742824;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;9676.896247;9623.150845;1015.257319;-80.878628;218.881138;-128.014775;-3.380847;177.509829;-2410041.094218;1257689.132262;4483.807106;319.728048;-3.380847;177.509829;;;;;;
CA214932V0138.tif;1;-2423710.646899;1254698.431132;4572.000000;87.740452;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;8278.899396;8124.097635;1591.099265;-87.269415;218.620889;-127.794120;-3.567663;177.344376;-2409991.976409;1257430.280520;4479.377422;319.946332;-3.567663;177.344376;;;;;;
CA214932V0139.tif;1;-2421107.935049;1253478.409951;4572.000000;87.738075;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;6967.544857;6620.885689;2168.358353;-93.680797;218.506556;-127.634707;-3.739184;177.314734;-2409944.102235;1257172.278610;4474.528045;320.103369;-3.739184;177.314734;;;;;;
CA214932V0140.tif;1;-2418505.223199;1252258.388770;4572.000000;87.735694;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;5806.339376;5114.527847;2746.864897;-99.574540;218.741767;-127.627529;-3.429614;177.615912;-2409895.751326;1256914.839249;4469.793156;320.108165;-3.429614;177.615912;;;;;;
CA214932V0141.tif;1;-2415902.511349;1251038.367589;4572.000000;87.733307;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4906.336412;3605.137992;3326.290698;-104.437740;218.532974;-127.573959;-3.676068;177.392312;-2409846.714211;1256657.400466;4465.683205;320.159348;-3.676068;177.392312;;;;;;
CA214932V0142.tif;1;-2413299.799499;1249818.346409;4572.000000;87.730915;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4433.445509;2092.821421;3906.870427;-109.091925;218.368243;-127.482415;-3.519856;177.258382;-2409796.798740;1256400.352500;4461.374093;320.248500;-3.519856;177.258382;;;;;;
CA214932V0143.tif;1;-2410697.087649;1248598.325228;4572.000000;87.728519;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4521.515164;578.129806;4482.955381;-113.913820;218.758404;-127.607510;-3.520404;177.649007;-2409745.017208;1256134.180112;4456.490612;320.121009;-3.520404;177.649007;;;;;;
CA214932V0144.tif;1;-2408094.375799;1247378.304047;4572.000000;87.726117;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;5142.475879;-939.119039;5054.620366;-118.010827;218.757695;-127.763208;-3.236204;177.541598;-2409691.643438;1255859.048606;4451.924804;319.962909;-3.236204;177.541598;;;;;;
CA214932V0145.tif;1;-2405491.663949;1246158.282867;4572.000000;87.723710;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;6142.341540;-2460.427423;5626.709588;-121.637574;218.485322;-127.572574;-3.182757;177.344141;-2409639.212596;1255583.125535;4447.416569;320.151136;-3.182757;177.344141;;;;;;
CA214932V0146.tif;1;-2402888.952099;1244938.261686;4572.000000;87.721298;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;7380.328730;-3987.745742;6208.985129;-125.058906;218.458184;-127.377836;-3.385852;177.446897;-2409591.080897;1255322.765067;4442.687379;320.343462;-3.385852;177.446897;;;;;;
CA214932V0147.tif;1;-2400286.240248;1243718.240505;4572.000000;87.718881;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;8763.876271;-5520.768666;6805.177804;-127.262236;218.742930;-127.596421;-3.448091;177.639336;-2409546.787293;1255084.126125;4438.739034;320.122460;-3.448091;177.639336;;;;;;
CA214932V0148.tif;1;-2397683.528398;1242498.219325;4572.000000;87.716459;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;10217.813884;-7055.015045;7390.115063;-129.161295;218.492194;-127.362839;-3.704868;177.493155;-2409498.512919;1254825.072944;4434.683865;320.353619;-3.704868;177.493155;;;;;;
CA214933R0134.tif;1;-2434121.494299;1259578.515854;4572.000000;87.749909;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
CA214933R0135.tif;1;-2431518.782449;1258358.494674;4572.000000;87.747552;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;12617.095366;12616.068049;-147.483343;-64.584242;232.451799;-128.728003;116.021903;-154.925330;-2410130.866471;1258183.364454;4494.980496;319.019549;56.021903;175.074670;;;;;;
CA214933R0136.tif;1;-2428916.070599;1257138.473493;4572.000000;87.745190;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;11128.024283;11119.284848;435.088208;-71.604135;234.207869;-132.151757;115.759594;-154.883684;-2410089.382743;1257939.064391;4490.722937;315.593433;55.759594;175.116316;;;;;;
CA214933R0137.tif;1;-2426313.358749;1255918.452312;4572.000000;87.742824;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;9677.474920;9623.742256;1015.356707;-78.463813;234.065549;-132.068683;116.175156;-154.427579;-2410040.099489;1257689.306767;4486.221015;315.674140;56.175156;175.572421;;;;;;
CA214933R0138.tif;1;-2423710.646899;1254698.431132;4572.000000;87.740452;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;8279.770410;8124.986216;1591.224133;-84.869207;233.959094;-131.914199;115.950801;-154.566858;-2409990.482601;1257430.499440;4481.776471;315.826253;55.950801;175.433142;;;;;;
CA214933R0139.tif;1;-2421107.935049;1253478.409951;4572.000000;87.738075;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;6969.401614;6622.581610;2169.267281;-90.835729;233.799370;-131.759080;115.761738;-154.599192;-2409941.255369;1257173.829915;4477.371050;315.978995;55.761738;175.400808;;;;;;
CA214933R0140.tif;1;-2418505.223199;1252258.388770;4572.000000;87.735694;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;5807.419252;5115.344526;2747.714809;-97.118900;233.575210;-131.462574;116.113464;-154.248610;-2409894.383535;1256916.281263;4472.247778;316.273120;56.113464;175.751390;;;;;;
CA214933R0141.tif;1;-2415902.511349;1251038.367589;4572.000000;87.733307;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;4907.470931;3606.175033;3326.914290;-102.048392;233.653834;-131.566133;115.844841;-154.481196;-2409844.976490;1256658.457274;4468.071645;316.167174;55.844841;175.518804;;;;;;
CA214933R0142.tif;1;-2413299.799499;1249818.346409;4572.000000;87.730915;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;4434.642871;2093.839636;3907.748683;-106.738947;234.075952;-131.772608;115.991808;-154.833560;-2409795.095847;1256401.835311;4463.726202;315.958308;55.991808;175.166440;;;;;;
CA214933R0143.tif;1;-2410697.087649;1248598.325228;4572.000000;87.728519;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;4522.314548;579.068287;4483.701348;-111.494435;233.324284;-131.258742;116.036184;-154.100513;-2409743.448678;1256135.436161;4458.909390;316.469777;56.036184;175.899487;;;;;;
CA214933R0144.tif;1;-2408094.375799;1247378.304047;4572.000000;87.726117;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;5142.765771;-937.779181;5055.221981;-115.501948;233.703309;-131.530738;116.286106;-154.254475;-2409689.401906;1255860.058218;4454.433403;316.195379;56.286106;175.745525;;;;;;
CA214933R0145.tif;1;-2405491.663949;1246158.282867;4572.000000;87.723710;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;6142.660614;-2459.191348;5627.662875;-118.608176;234.125776;-131.683968;116.381424;-154.691874;-2409637.150212;1255584.721511;4450.445604;316.039742;56.381424;175.308126;;;;;;
CA214933R0146.tif;1;-2402888.952099;1244938.261686;4572.000000;87.721298;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;7380.655010;-3986.642423;6210.142142;-122.004724;233.673624;-131.307027;116.175421;-154.483329;-2409589.245123;1255324.698058;4445.741126;316.414271;56.175421;175.516671;;;;;;
CA214933R0147.tif;1;-2400286.240248;1243718.240505;4572.000000;87.718881;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;8764.572778;-5519.722897;6806.977846;-124.288866;233.499498;-131.336171;116.094546;-154.255898;-2409545.057792;1255087.129166;4441.711392;316.382710;56.094546;175.744102;;;;;;
CA214933R0148.tif;1;-2397683.528398;1242498.219325;4572.000000;87.716459;-60.000000;-30.000000;10000.000000;500.000000;60.000000;10.000000;10218.360794;-7054.186304;7391.711973;-126.281482;233.444589;-131.240584;115.843814;-154.442533;-2409497.146664;1254827.731753;4437.562748;316.475874;55.843814;175.557467;;;;;;
CA215031L0257.tif;1;-2399853.405457;1260856.910047;4572.000000;266.503052;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;5809.474200;-4966.248236;-3000.903428;284.512842;36.350813;-3.916950;11.150845;-34.375832;-2408197.578495;1255849.102910;4853.883287;262.586102;71.150845;-4.375832;;;;;;
CA215031L0258.tif;1;-2403222.307961;1262372.459681;4572.000000;266.507806;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4937.924910;-3143.897295;-3797.050771;285.337782;36.209991;-3.753273;11.029961;-34.284346;-2408521.464814;1256010.458099;4855.440004;262.754533;71.029961;-4.284346;;;;;;
CA215031L0259.tif;1;-2406591.210464;1263888.009316;4572.000000;266.512547;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;4787.605418;-1327.497864;-4590.916788;287.050698;35.643371;-3.382126;11.029711;-33.724718;-2408846.170349;1256172.206653;4857.267167;263.130421;71.029711;-3.724718;;;;;;
CA215031L0260.tif;1;-2409960.112967;1265403.558950;4572.000000;266.517275;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;5411.890888;483.227469;-5382.518378;289.050366;35.842429;-3.646463;10.862859;-33.961468;-2409171.265540;1256334.331844;4858.769436;262.870812;70.862859;-3.961468;;;;;;
CA215031L0261.tif;1;-2413329.015471;1266919.108584;4572.000000;266.521991;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;6598.125549;2299.582536;-6177.558172;291.472042;35.915891;-3.684603;10.674339;-34.094478;-2409477.772591;1256487.255528;4860.078168;262.837388;70.674339;-4.094478;;;;;;
CA215031L0262.tif;1;-2416697.917974;1268434.658219;4572.000000;266.526693;60.000000;30.000000;10000.000000;500.000000;60.000000;10.000000;8127.450592;4141.764472;-6986.744195;294.356461;35.957555;-3.794814;10.803700;-34.085558;-2409731.737470;1256612.969350;4861.203308;262.731879;70.803700;-4.085558;;;;;;
CA215032V0257.tif;1;-2399853.405457;1260856.910047;4572.000000;266.503052;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;5810.378581;-4966.576729;-3002.117748;284.436081;10.757637;-0.414455;10.642057;-1.517107;-2408198.137950;1255847.075020;4853.805703;266.088596;10.642057;-1.517107;;;;;;
CA215032V0258.tif;1;-2403222.307961;1262372.459681;4572.000000;266.507806;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4939.191705;-3144.677748;-3798.034052;285.576426;10.590890;-0.259984;10.490316;-1.432700;-2408522.786055;1256008.813460;4855.677681;266.247822;10.490316;-1.432700;;;;;;
CA215032V0259.tif;1;-2406591.210464;1263888.009316;4572.000000;266.512547;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;4788.629225;-1328.000071;-4591.819739;287.362396;10.569864;-0.358118;10.490010;-1.246386;-2408847.024327;1256170.691512;4857.578114;266.154428;10.490010;-1.246386;;;;;;
CA215032V0260.tif;1;-2409960.112967;1265403.558950;4572.000000;266.517275;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;5412.580668;482.893711;-5383.219913;289.459015;10.428411;-0.398795;10.337904;-1.311664;-2409171.835356;1256333.151411;4859.177520;266.118480;10.337904;-1.311664;;;;;;
CA215032V0261.tif;1;-2413329.015471;1266919.108584;4572.000000;266.521991;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;6598.726835;2299.537313;-6178.191851;292.009312;10.219822;-0.277568;10.123497;-1.372054;-2409477.856074;1256486.186943;4860.614843;266.244422;10.123497;-1.372054;;;;;;
CA215032V0262.tif;1;-2416697.917974;1268434.658219;4572.000000;266.526693;0.000000;0.000000;10000.000000;500.000000;60.000000;10.000000;;;;;;;;;;;;;;;;;;;;
